,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
99,? (Question Mark),0.425,1967-06-10,0.76,The Mysterians,bubblegum pop,2.0,1.0,100,3VrZjDtGoiZHqrHxjbGUd9,146.207,4.0,Girl (You Captivate Me),0.802
0,The Young Rascals,0.605,1967-06-17,0.455,none,brill building pop,5.0,0.0,1,3c2kMiSB86tVq1J4oULmvL,106.825,4.0,Groovin',0.678
1,Aretha Franklin,0.805,1967-06-17,0.558,none,christmas,0.0,1.0,2,7s25THrKz86DM225dOYwnr,114.95,4.0,Respect,0.965
2,The Turtles,0.489,1967-06-17,0.775,none,brill building pop,6.0,1.0,3,7Ko8eQ58gmHF8m3drHGUZT,124.335,4.0,She'd Rather Be With Me,0.939
3,Engelbert Humperdinck,0.366,1967-06-17,0.503,none,adult standards,3.0,1.0,4,1kJ2VFimNH9RYxloaXNWde,107.481,4.0,Release Me (And Let Me Love Again),0.552
4,Jefferson Airplane,0.504,1967-06-17,0.578,none,album rock,4.0,1.0,5,4uGIJG1jYFonGc4LGp5uQL,132.411,4.0,Somebody To Love,0.654
5,The Music Explosion,0.602,1967-06-17,0.679,none,NA,7.0,1.0,6,75obkRHfYSwnd20wXMreRO,136.459,4.0,Little Bit O' Soul,0.889
6,The Association,0.677,1967-06-17,0.722,none,adult standards,5.0,1.0,7,6RUpOheT93fUdI508K5w6U,132.996,4.0,Windy,0.898
7,The Temptations,0.594,1967-06-17,0.632,none,brill building pop,10.0,1.0,8,6mdLen2d7jtAzDig0GgKKA,98.121,4.0,All I Need,0.743
8,The Happenings,0.501,1967-06-17,0.358,none,brill building pop,0.0,1.0,9,0McquIDG7V5E6biGOsal0T,132.327,4.0,I Got Rhythm,0.541
9,Tommy James And The Shondells,0.671,1967-06-17,0.541,none,bubblegum pop,9.0,1.0,10,4wg2fVMukZI9BFnL64NpGj,128.583,4.0,Mirage,0.732
10,Frankie Valli,0.576,1967-06-17,0.849,none,adult standards,1.0,0.0,11,2vFsVQinDmPnYiVTc4tmR7,123.869,4.0,Can't Take My Eyes Off You,0.512
11,Spanky And Our Gang,0.477,1967-06-17,0.671,none,brill building pop,2.0,1.0,12,42ccaJliexMY66rWpnaGId,121.452,4.0,Sunday Will Never Be The Same,0.78
12,Every Mothers' Son,0.606,1967-06-17,0.686,none,bubblegum pop,10.0,1.0,13,4TNSKn822wrCkIwcDPtX4S,127.882,4.0,Come On Down To My Boat,0.96
13,Four Tops,0.452,1967-06-17,0.694,none,adult standards,3.0,0.0,14,59IxJQuFPmW4Xvy7GynZDF,89.262,4.0,7 Rooms Of Gloom,0.874
14,The Grass Roots,0.592,1967-06-17,0.356,none,album rock,8.0,0.0,15,2IobDyMywYgrJAdLpRvqvT,115.491,4.0,Let's Live For Today,0.597
15,Paul Revere,0.532,1967-06-17,0.737,The Raiders,brill building pop,3.0,1.0,16,6LfndkdNnds0D5m56mucEW,97.365,4.0,Him Or Me - What's It Gonna Be?,0.918
16,The Fifth Estate,0.633,1967-06-17,0.717,none,bubblegum pop,7.0,1.0,17,1aJqvwsyVAPi4BpMpO40bT,115.205,4.0,Ding Dong! The Witch Is Dead,0.937
17,Bee Gees,2.0,1967-06-17,2.0,none,NA,2.0,2.0,18,NA,2.0,2.0,"New York Mining Disaster 1941 (Have You Seen My Wife, Mr. Jones)",2.0
18,Jon,0.549,1967-06-17,0.409,Robin And The In Crowd,NA,9.0,1.0,19,6DwtAp7r8TL1ZcYwI5BOKI,147.169,4.0,Do It Again A Little Bit Slower,0.719
19,Scott McKenzie,0.566,1967-06-17,0.505,none,bubblegum pop,7.0,1.0,20,6UsdldEfcEXSID2G3nA89J,113.145,4.0,San Francisco (Be Sure To Wear Flowers In Your Hair),0.649
20,The Mamas,0.581,1967-06-17,0.748,The Papas,brill building pop,11.0,1.0,21,2pfEVSZdq5McocgAYWhgLu,145.067,4.0,Creeque Alley,0.804
21,Dionne Warwick,0.317,1967-06-17,0.293,none,adult standards,10.0,1.0,22,5eeZr5k6eprE1NToNTZuxs,137.06,4.0,Alfie,0.183
22,The Tremeloes,0.514,1967-06-17,0.882,none,adult standards,7.0,1.0,23,4jKq3767lb2mWKCvas6E7Z,92.147,4.0,Here Comes My Baby,0.942
23,Johnny Rivers,0.432,1967-06-17,0.431,none,brill building pop,2.0,1.0,24,5mF5vKAxLU0LHCQQ8eP4Wv,100.904,4.0,The Tracks Of My Tears,0.673
24,The Lovin' Spoonful,0.592,1967-06-17,0.483,none,art rock,7.0,1.0,25,1wl5GcyBRd8vuu1AURLU6z,126.499,4.0,Six O'Clock,0.719
