,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
60,Josh Turner,0.447,2007-11-10,0.969,none,contemporary country,1.0,0.0,61,6qqZ3ZyjCrXNdrRB17qX5k,174.799,3.0,Firecracker,0.746
61,Brad Paisley,0.557,2007-11-10,0.856,none,contemporary country,7.0,1.0,62,0UCQ9RkNu2cjZclKFMwvEL,133.527,4.0,Online,0.846
62,Gucci Mane,0.755,2007-11-10,0.644,none,atl hip hop,7.0,1.0,63,4IsjWC8VboYjsSSchoMX7m,147.019,4.0,Freaky Gurl,0.742
63,Sugarland,0.549,2007-11-10,0.284,none,contemporary country,4.0,1.0,64,0jn2XqaHliEpWd04ZykIHy,135.632,4.0,Stay,0.389
64,George Strait,0.617,2007-11-10,0.799,none,contemporary country,4.0,1.0,65,7DJBy7gCXi2NkcgoIvPLcG,117.03,4.0,How 'Bout Them Cowgirls,0.452
65,Linkin Park,0.529,2007-11-10,0.967,none,alternative metal,1.0,0.0,66,0UFDKFqW2oGspYeYqo9wjA,140.127,4.0,Bleed It Out,0.596
66,Sara Evans,0.568,2007-11-10,0.861,none,canadian contemporary country,4.0,1.0,67,5ZikjYD4kjkwYRhLO8azoD,118.933,4.0,As If,0.532
67,Toby Keith,0.581,2007-11-10,0.645,none,contemporary country,5.0,1.0,68,1ofhIK61b1t5c7aFgeZomW,147.947,4.0,Love Me If You Can,0.369
68,Juanes,0.684,2007-11-10,0.85,none,colombian pop,4.0,0.0,69,5BY0p2EH4EznNZ0MFD9mjt,94.003,4.0,Me Enamora,0.922
69,Sean Kingston,0.66,2007-11-10,0.847,none,dance pop,1.0,1.0,70,44M8gY48QHhvc6vn5be10N,180.01,4.0,Me Love,0.925
70,50 Cent,0.528,2007-11-10,0.932,none,east coast hip hop,9.0,1.0,71,1FKFCvi0i46qEJLZSEBH8p,124.144,5.0,I Get Money,0.437
71,Hurricane Chris ,0.805,2007-11-10,0.723,Big Poppa,deep southern trap,7.0,1.0,72,6V5r8IMSL7wTZlFmi8AjR0,88.006,4.0,The Hand Clap,0.641
72,Natasha Bedingfield ,0.781,2007-11-10,0.791,Sean Kingston,dance pop,7.0,0.0,73,49ppqF73rOz5Nyt1paRxIF,76.998,4.0,Love Like This,0.902
73,Jonas Brothers,0.598,2007-11-10,0.685,none,boy band,7.0,1.0,74,5hbytEkl5hUB5iRb0cCtZi,137.035,4.0,S.O.S.,0.712
74,Three Days Grace,0.433,2007-11-10,0.778,none,alternative metal,2.0,0.0,75,3HE50TVRquwXe9yv2HFoNL,149.864,4.0,Never Too Late,0.217
75,Akon,0.713,2007-11-10,0.643,none,dance pop,7.0,1.0,76,11FLXIjJOGzx7H0n1bu5wz,176.079,4.0,"Sorry, Blame It On Me",0.508
76,JAY-Z,2.0,2007-11-10,2.0,none,NA,2.0,2.0,77,NA,2.0,2.0,Blue Magic,2.0
77,The Last Goodnight,0.325,2007-11-10,0.816,none,neo mellow,2.0,1.0,78,6V4y4uuMAxe2EYDIWNToaH,207.673,4.0,Pictures Of You,0.579
78,Montgomery Gentry,0.592,2007-11-10,0.795,none,contemporary country,7.0,1.0,79,6u8phyrH4qbybaIyxtJ9RS,157.067,4.0,What Do Ya Think About That,0.705
79,T.I. ,0.657,2007-11-10,0.853,Wyclef Jean,atl hip hop,1.0,0.0,80,5Tc1KlDWyRnLLXL1y6ufsM,173.066,4.0,You Know What It Is,0.746
80,Seether,0.615,2007-11-10,0.949,none,alternative metal,8.0,1.0,81,4eAwB5pnKFTmsgc3zWoYO0,131.985,4.0,Fake It,0.586
81,Feist,0.71,2007-11-10,0.491,none,art pop,2.0,1.0,82,2CzWeyC9zlDpIOZPUUKrBW,109.933,4.0,1234,0.638
82,LeAnn Rimes,0.451,2007-11-10,0.911,none,contemporary country,5.0,0.0,83,0bl8cC6oBCt96U8MovxhV8,198.075,4.0,Nothin' Better To Do,0.455
83,Keith Urban,0.417,2007-11-10,0.488,none,australian country,2.0,1.0,84,6KCa9qGpQ8eCjjFDFwF1r6,188.209,4.0,Everybody,0.206
