,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
35,Paul Anka,0.313,1960-10-10,0.248,none,adult standards,3.0,1.0,36,2NH3RgooS3Am8LcS5m8dwW,135.744,3.0,Summer's Gone,0.337
36,Wanda Jackson,0.522,1960-10-10,0.901,none,rock-and-roll,4.0,1.0,37,3QUGcs2wxh0hs1cpQYejSf,166.886,4.0,Let's Have A Party,0.916
37,Ricky Nelson,0.459,1960-10-10,0.24,none,adult standards,0.0,1.0,38,1sU1lBFXKG9TT5oU1UmTiE,115.973,3.0,I'm Not Afraid,0.348
38,Bobby Freeman,0.508,1960-10-10,0.857,none,doo-wop,2.0,1.0,39,2FQcPtw6VJ8t2D8YC6OiCC,88.579,4.0,(I Do The) Shimmy Shimmy,0.891
39,Maurice Williams,0.555,1960-10-10,0.404,The Zodiacs,doo-wop,7.0,0.0,40,5R2DZitRTDYtrkCoJiddct,120.509,4.0,Stay,0.736
40,Bobby Darin,0.36,1960-10-10,0.577,none,adult standards,10.0,1.0,41,7LRlsrrX3IT7nyLUz1fT94,175.203,4.0,Artificial Flowers,0.837
41,The Innocents,0.39,1960-10-10,0.224,none,NA,6.0,1.0,42,1clawHbnjJhCFGeBbYI2Yy,112.352,4.0,Honest I Do,0.151
42,Frankie Avalon,0.565,1960-10-10,0.383,none,adult standards,0.0,1.0,43,6MgS8gJC4NuF96SQhRz7Zn,118.889,4.0,Togetherness,0.745
43,Connie Francis,0.303,1960-10-10,0.536,none,adult standards,0.0,1.0,44,587lWVsJrUnJOHErM52rmw,135.024,4.0,Malagueña,0.335
44,Hank Ballard And The Midnighters,0.535,1960-10-10,0.499,none,doo-wop,9.0,1.0,45,1qj9BaE3Odlp78GDtDaHQJ,157.559,4.0,The Twist,0.964
45,Brenda Lee,0.558,1960-10-10,0.223,none,adult standards,10.0,1.0,46,4LJcNiq2pBb8OeqrGdBJQw,101.711,3.0,I'm Sorry,0.303
46,Johnny Mathis,0.157,1960-10-10,0.414,none,adult standards,2.0,1.0,47,5foJJKZXkVdAp5XBYPR5Uw,87.92,4.0,My Love For You,0.181
47,Roy Orbison,0.473,1960-10-10,0.557,none,adult standards,5.0,1.0,48,6KBy2tUhaf9LfG2FGGbEOC,104.84,4.0,Blue Angel,0.672
48,Hank Ballard And The Midnighters,0.516,1960-10-10,0.617,none,doo-wop,0.0,1.0,49,5sPgxY0a6An6nA6ixuqp3t,137.854,4.0,"Let's Go, Let's Go, Let's Go",0.856
49,The Olympics,0.635,1960-10-10,0.829,none,doo-wop,9.0,1.0,50,1JaYkLmVyZfIaIYWB7fDYY,139.426,4.0,Shimmy Like Kate,0.963
50,Paul Anka,2.0,1960-10-10,2.0,none,NA,2.0,2.0,51,NA,2.0,2.0,Hello Young Lovers,2.0
51,Ricky Nelson,0.618,1960-10-10,0.842,none,adult standards,9.0,1.0,52,51GwNhTbnsCo4ndH96zxQy,81.144,4.0,"Yes Sir, That's My Baby",0.934
