,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
52,Heart,0.626,1990-07-21,0.746,none,album rock,7.0,1.0,53,5YjKdeES9QRJ8NmF4Xc8pV,102.896,4.0,All I Wanna Do Is Make Love To You,0.8
53,Seiko,2.0,1990-07-21,2.0,Donnie Wahlberg,NA,2.0,2.0,54,NA,2.0,2.0,The Right Combination,2.0
54,Jude Cole,0.611,1990-07-21,0.815,none,mellow gold,9.0,1.0,55,0Cnb92tJbXRrqi1FhfyPpY,120.985,4.0,"Baby, It's Tonight",0.7
55,Nikki,2.0,1990-07-21,2.0,none,NA,2.0,2.0,56,NA,2.0,2.0,Notice Me,2.0
56,Elton John,0.65,1990-07-21,0.755,none,glam rock,2.0,1.0,57,3spWfMlB39jSkstIslYnvG,124.844,4.0,Club At The End Of The Street,0.782
57,Jon Bon Jovi,0.553,1990-07-21,0.611,none,classic rock,7.0,1.0,58,1sUTfgduT0WIQO8kXKXxLC,78.683,4.0,"Blaze Of Glory (From ""Young Guns II"")",0.37
58,Gloria Estefan,0.724,1990-07-21,0.779,none,dance pop,9.0,1.0,59,7awBgmQ3B0YscMXPBwE1gQ,123.934,4.0,Cuts Both Ways,0.93
59,Maxi Priest,0.762,1990-07-21,0.646,none,dancehall,10.0,0.0,60,680kMGV6szhTiZbHRr3vLi,95.992,4.0,Close To You,0.819
60,Sinead O'Connor,0.736,1990-07-21,0.711,none,folk,3.0,0.0,61,0xGKuYwIum3qUbJ2NgnwY8,123.165,4.0,The Emperor's New Clothes,0.709
61,Kid Frost,0.801,1990-07-21,0.529,none,chicano rap,1.0,1.0,62,3zCg6CUmhxHukbUs0nd7ar,106.965,4.0,La Raza,0.721
62,Nelson,0.543,1990-07-21,0.902,none,glam metal,1.0,1.0,63,3JjY2L2bqql54j1SjnjQ23,121.419,4.0,(Can't Live Without Your) Love And Affection,0.855
63,Sinead O'Connor,0.511,1990-07-21,0.574,none,folk,5.0,1.0,64,3nvuPQTw2zuFAVuLsC9IYQ,119.917,4.0,Nothing Compares 2 U,0.161
64,Don Henley,0.711,1990-07-21,0.879,none,album rock,10.0,1.0,65,6KIbBxMKqXxZeK8wOtRFiX,118.199,4.0,How Bad Do You Want It?,0.653
65,Paul Young,0.57,1990-07-21,0.575,none,album rock,9.0,1.0,66,0YqhqbLNpfQetrwuLaVTiK,135.903,4.0,Oh Girl,0.421
66,Tony Toni Tone,0.88,1990-07-21,0.707,none,dance pop,10.0,0.0,67,4yEm2XJnOo81v1ogSjCsMl,101.883,4.0,The Blues,0.788
67,St. Paul,2.0,1990-07-21,2.0,none,NA,2.0,2.0,68,NA,2.0,2.0,Stranger To Love,2.0
68,Cheap Trick,0.648,1990-07-21,0.676,none,album rock,6.0,0.0,69,1HSV3wfPeq8fp0uAJ2rZ4Q,107.647,4.0,Can't Stop Falling Into Love,0.854
69,Partners In Kryme,0.622,1990-07-21,0.627,none,NA,9.0,1.0,70,3dFAXD9FtN2gmoZToyoJl2,105.937,4.0,Turtle Power,0.55
70,Alannah Myles,0.654,1990-07-21,0.924,none,classic canadian rock,2.0,1.0,71,3IYb8pVjQG77awbkC4CuBV,101.154,4.0,Love Is,0.506
71,Slaughter,0.516,1990-07-21,0.733,none,album rock,7.0,0.0,72,1AsRjeavWPH8sCQbjMP8Xh,98.006,4.0,Up All Night,0.552
72,Del Amitri,0.694,1990-07-21,0.534,none,britpop,7.0,1.0,73,7DXJcM8STp1D7YiF6uN1Jq,117.315,4.0,Kiss This Thing Goodbye,0.778
73,The Brat Pack,0.615,1990-07-21,0.864,none,NA,8.0,1.0,74,3zwirXLLf6t3pHdNj1a9Yd,105.087,4.0,I'm Never Gonna Give You Up,0.809
74,Michel'le,2.0,1990-07-21,2.0,none,NA,2.0,2.0,75,NA,2.0,2.0,Nicety,2.0
75,Giant,0.402,1990-07-21,0.498,none,glam metal,2.0,1.0,76,5Pr7EYxfxsduely39MZBvF,132.728,4.0,I'll See You In My Dreams,0.115
76,Modern English,0.53,1990-07-21,0.647,none,dance rock,0.0,1.0,77,78ocJAEFOYKVjYgXZ8fggD,154.818,4.0,I Melt With You,0.726
77,Jane Child,0.625,1990-07-21,0.721,none,new wave pop,8.0,0.0,78,37o0UBywazf2Xcy3297Que,104.651,4.0,Welcome To The Real World,0.851
78,Young And Restless,0.615,1990-07-21,0.497,none,NA,7.0,1.0,79,0rWUHulFlScxQsCq7kWKde,193.762,3.0,"""B"" Girls",0.769
79,Linear,0.802,1990-07-21,0.613,none,freestyle,9.0,0.0,80,4y9kZJCapqCwJYJh6dtXDm,115.614,4.0,Don't You Come Cryin',0.849
80,Luke ,2.0,1990-07-21,2.0,The 2 Live Crew,NA,2.0,2.0,81,NA,2.0,2.0,Banned In The U.S.A.,2.0
81,Janet Jackson,0.714,1990-07-21,0.828,none,dance pop,1.0,1.0,82,2GHkACm48ILzrwW6NoWsnL,111.807,4.0,Alright,0.636
82,49-ers,2.0,1990-07-21,2.0,none,NA,2.0,2.0,83,NA,2.0,2.0,Don't You Love Me,2.0
83,The U-Krew,2.0,1990-07-21,2.0,none,NA,2.0,2.0,84,NA,2.0,2.0,Let Me Be Your Lover,2.0
84,Electric Boys,0.561,1990-07-21,0.927,none,funk metal,7.0,1.0,85,0x2lW60JnKE0oLkUP8kq8C,93.209,4.0,All Lips N' Hips,0.11
85,Soul II Soul,0.711,1990-07-21,0.652,none,disco,6.0,0.0,86,6SGOR8yLKOxa6sB9p7mQPr,103.258,4.0,A Dreams A Dream,0.544
86,Calloway,0.733,1990-07-21,0.781,none,new jack swing,0.0,1.0,87,5bqNu0YfNOZpgl34bcJiFQ,114.181,4.0,All The Way,0.869
87,Jimmy Ryser,0.608,1990-07-21,0.806,none,NA,7.0,1.0,88,7Kr1yAXJKg7uYp95R92GVf,125.095,4.0,Same Old Look,0.719
88,Perfect Gentlemen,2.0,1990-07-21,2.0,none,NA,2.0,2.0,89,NA,2.0,2.0,Ooh La La (I Can't Get Over You),2.0
89,The Party,0.785,1990-07-21,0.703,none,lounge house,11.0,0.0,90,7GTePWJ22W5STguGf16LLg,124.007,4.0,Summer Vacation,0.507
90,ZZ Top,2.0,1990-07-21,2.0,none,NA,2.0,2.0,91,NA,2.0,2.0,"Doubleback (From ""Back To The Future Part III"")",2.0
91,The Adventures Of Stevie V,0.757,1990-07-21,0.83,none,hip house,5.0,0.0,92,3lcUQs5nyrjoHpQR9Vo2aA,120.883,4.0,Dirty Cash (Money Talks),0.925
92,Salt-N-Pepa,0.936,1990-07-21,0.571,none,dance pop,6.0,1.0,93,1lXs8UWoQr7wMjHdxQI2XA,107.738,4.0,Expression,0.881
93,Brent Bourgeois,2.0,1990-07-21,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,Dare To Fall In Love,2.0
94,Tiana,0.646,1990-07-21,0.872,none,freestyle,11.0,0.0,95,6yuX685dDvO6gxMA2Ob74u,120.093,4.0,First True Love,0.0391
95,Bad Company,0.496,1990-07-21,0.514,none,album rock,7.0,1.0,96,6GaFUMG9opnMytdc0lwnQw,168.324,4.0,Holy Water,0.388
96,Doc Box,0.75,1990-07-21,0.637,B. Fresh,NA,7.0,1.0,97,7zFh6rhSiZ0bNVR7t7RDi9,81.857,4.0,Slow Love,0.816
97,Timmy T.,0.609,1990-07-21,0.738,none,freestyle,0.0,0.0,98,4eJsGX9rhsU33HVz0hXGLS,126.234,4.0,What Will I Do,0.928
98,Joey Kid,0.654,1990-07-21,0.92,none,deep freestyle,6.0,0.0,99,349H2E0ZhBGjYLhcAQcAxE,118.368,4.0,Counting The Days,0.718
99,A'me Lorain,2.0,1990-07-21,2.0,none,NA,2.0,2.0,100,NA,2.0,2.0,Follow My Heartbeat,2.0
0,Mariah Carey,0.256,1990-08-04,0.463,none,dance pop,5.0,1.0,1,0gLQ6jhJsyYfl7PrD1RZ7X,205.362,3.0,Vision Of Love,0.354
1,Billy Idol,2.0,1990-08-04,2.0,none,NA,2.0,2.0,2,NA,2.0,2.0,"Cradle Of Love (From ""Ford Fairlane"")",2.0
