,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
91,Lena Horne,0.45,1963-11-30,0.423,none,adult standards,4.0,1.0,92,495RcEScKLPwye1XGxv5Rp,123.986,4.0,Now!,0.574
92,Lonnie Mack,0.358,1963-11-30,0.694,none,blues,0.0,1.0,93,2Aqmzxmue7wu0cmzZe7nda,199.893,4.0,"Baby, What's Wrong",0.834
93,Rick Nelson,2.0,1963-11-30,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,Today's Teardrops,2.0
94,Dee Clark,0.581,1963-11-30,0.827,none,brill building pop,0.0,1.0,95,385JWAuc6mbUvSLZVPHikF,94.71,4.0,Crossfire Time,0.481
95,Ginny Arnell,2.0,1963-11-30,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Dumb Head,2.0
96,Wilson Pickett,0.426,1963-11-30,0.658,none,adult standards,7.0,1.0,97,3FI9QCs3dxdRheqxPYIJ3j,70.539,4.0,I'm Down To My Last Heartbreak,0.509
97,Johnnie Taylor,0.633,1963-11-30,0.614,none,classic soul,10.0,1.0,98,23DIG2PAnTua8khno1RrUi,114.686,4.0,"Baby, We've Got Love",0.9
98,Paul Petersen,2.0,1963-11-30,2.0,none,NA,2.0,2.0,99,NA,2.0,2.0,The Cheer Leader,2.0
99,Sammy Davis Jr.,0.538,1963-11-30,0.302,none,adult standards,4.0,1.0,100,6Eq25deGWaEuwrToo9ntcP,101.273,4.0,The Shelter Of Your Arms,0.359
0,The Singing Nun (Soeur Sourire),2.0,1963-12-07,2.0,none,NA,2.0,2.0,1,NA,2.0,2.0,Dominique,2.0
1,Dale,0.226,1963-12-07,0.36,Grace,swamp pop,6.0,1.0,2,4To8mxhdtvoKpELxEHOGGU,210.186,3.0,I'm Leaving It Up To You,0.715
2,Tommy Roe,0.578,1963-12-07,0.485,none,adult standards,4.0,1.0,3,2ksk0lbrFsboQyPANVoeNt,142.384,4.0,Everybody,0.898
3,The Kingsmen,0.623,1963-12-07,0.709,none,NA,1.0,0.0,4,0iA3xXSkSCiJywKyo1UKjQ,122.394,4.0,Louie Louie,0.948
4,Lesley Gore,0.547,1963-12-07,0.56,none,adult standards,3.0,1.0,5,3EoD0KVcjyHJzV0ID60la1,121.445,4.0,She's A Fool,0.589
