,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
89,Ying Yang Twins,0.708,2003-11-29,0.854,none,atl hip hop,1.0,0.0,90,4QEoAZj6fVeSHj9ti2JpN8,100.005,4.0,Naggin,0.914
90,Seal,0.635,2003-11-29,0.656,none,soft rock,5.0,0.0,91,5O1PysbsHILCIZDHQscUWn,99.049,4.0,Waiting For You,0.579
91,Billy Currington,0.542,2003-11-29,0.432,none,canadian contemporary country,8.0,1.0,92,3QDGFN2gid9XJ9RUktUxdO,131.814,4.0,Walk A Little Straighter,0.154
92,Dwele,0.712,2003-11-29,0.657,none,neo soul,10.0,0.0,93,3TkNsftUBh8dwwLUHpmYNC,97.993,4.0,Find A Way,0.437
93,Kanye West,0.571,2003-11-29,0.739,none,pop rap,7.0,1.0,94,4mmkhcEm1Ljy1U9nwtsxUo,83.089,4.0,Through The Wire,0.66
94,Scotty Emerick With Toby Keith,2.0,2003-11-29,2.0,none,NA,2.0,2.0,95,NA,2.0,2.0,I Can't Take You Anywhere,2.0
95,Smokie Norful,0.339,2003-11-29,0.273,none,gospel,5.0,0.0,96,44q2DhInsQYJ8X1q2H1RNj,96.804,3.0,I Need You Now,0.304
96,The Roc Project ,0.778,2003-11-29,0.951,Tina Arena,deep progressive trance,2.0,0.0,97,4F9kJQrqtqtPQlHTiLOAJX,124.978,4.0,Never (Past Tense),0.573
97,Kelly Clarkson,0.545,2003-11-29,0.855,none,dance pop,8.0,1.0,98,7HtE5z6XsuogcQJmnTNAIH,142.824,4.0,Low,0.487
98,Too Short ,0.937,2003-11-29,0.695,Lil Jon,dirty south rap,0.0,1.0,99,3XabgBQYC7H80agKcAq83Y,99.997,4.0,Shake That Monkey,0.457
99,Tamia,0.476,2003-11-29,0.407,none,canadian pop,4.0,0.0,100,4IFYR5smTnHYCLP82AiDrJ,178.258,4.0,Officially Missing You,0.226
0,OutKast,0.728,2003-12-13,0.974,none,atl hip hop,4.0,0.0,1,2PpruBYCo4H7WOBJ7Q2EwM,79.526,4.0,Hey Ya!,0.965
1,Ludacris ,0.745,2003-12-13,0.841,Shawnna,atl hip hop,6.0,1.0,2,2CtCwQhY0ZLvr8L2l8Bo6e,97.909,4.0,Stand Up,0.767
2,OutKast ,0.871,2003-12-13,0.597,Sleepy Brown,atl hip hop,5.0,0.0,3,5z7mYFfhw6N6f23VwrokJD,125.999,4.0,The Way You Move,0.635
3,Kelis,0.891,2003-12-13,0.77,none,dance pop,1.0,1.0,4,2s0ouHqJebHfiQ6C1GUFJd,112.997,4.0,Milkshake,0.819
4,Beyonce ,0.655,2003-12-13,0.488,Sean Paul,dance pop,1.0,1.0,5,4WY3HyGXsWqjFRCVD6gnTe,91.025,4.0,Baby Boy,0.791
5,Chingy ,0.81,2003-12-13,0.791,Ludacris,crunk,7.0,1.0,6,0FmCLEHfINGqwlyzvklNqy,153.067,4.0,Holidae In,0.948
6,3 Doors Down,0.536,2003-12-13,0.55,none,alternative metal,10.0,0.0,7,3NLrRZoMF0Lx6zTlYqeIo4,144.018,4.0,Here Without You,0.234
7,Baby Bash ,0.701,2003-12-13,0.75,Frankie J,chicano rap,5.0,0.0,8,6Nq5lE0CeOAAAqN4qhkbZU,82.531,4.0,Suga Suga,0.515
8,R. Kelly,0.775,2003-12-13,0.53,none,NA,1.0,0.0,9,7lrAsaTw9CTh5uSr0fvHOd,94.985,4.0,Step In The Name Of Love,0.775
9,Jagged Edge,0.67,2003-12-13,0.616,none,atl hip hop,10.0,1.0,10,06ZDLodo1UDVavc3MXREZ3,120.129,4.0,Walked Outta Heaven,0.523
10,YoungBloodZ ,0.818,2003-12-13,0.711,Lil Jon,atl hip hop,4.0,0.0,11,0tLOX3QEuQJtz4FMLxHh10,84.03,4.0,Damn!,0.496
11,Lil Jon,0.771,2003-12-13,0.621,The East Side Boyz ,atl hip hop,1.0,1.0,12,0jrz4ZQKCsC6h2vzqgHiEp,101.013,4.0,Get Low,0.154
12,G Unit,0.694,2003-12-13,0.778,none,dirty south rap,4.0,1.0,13,6QdVBqkKNUqCqercvUHMkP,95.475,4.0,Stunt 101,0.518
