,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
0,Mr. Big,0.688,1992-03-07,0.375,none,album rock,4.0,1.0,1,3Mmt6Xk0H6VR92PEp6x3hP,83.635,4.0,To Be With You,0.45
1,Right Said Fred,0.683,1992-03-07,0.739,none,NA,11.0,0.0,2,2WElktskrNJEwgpp5Vouxk,122.113,4.0,I'm Too Sexy,0.836
2,Michael Jackson,0.831,1992-03-07,0.921,none,pop,5.0,0.0,3,4jnFqNWeJCeCRHc4HCdxfd,108.002,4.0,Remember The Time,0.794
3,Shanice,0.669,1992-03-07,0.813,none,hip pop,5.0,0.0,4,5BE3DOk0C26VCMxxT84bec,93.905,4.0,I Love Your Smile,0.737
4,Vanessa Williams,0.521,1992-03-07,0.26,none,adult standards,3.0,1.0,5,7okbmgA8lRBGl5limZ7LFM,96.02,4.0,Save The Best For Last,0.219
5,Eric Clapton,0.695,1992-03-07,0.336,none,album rock,9.0,1.0,6,612VcBshQcy4mpB2utGc3H,79.109,4.0,Tears In Heaven,0.422
6,Prince And The N.P.G.,2.0,1992-03-07,2.0,none,NA,2.0,2.0,7,NA,2.0,2.0,Diamonds And Pearls,2.0
7,Atlantic Starr,0.642,1992-03-07,0.448,none,disco,5.0,0.0,8,2sm3HfTCt3O6R6qUc5f6xb,137.831,4.0,Masterpiece,0.299
8,Tevin Campbell,0.609,1992-03-07,0.551,none,dance pop,6.0,1.0,9,0IhHkW1fnUSMEcLSHmKhrJ,127.956,4.0,Tell Me What You Want Me To Do,0.512
9,Amy Grant,0.594,1992-03-07,0.883,none,adult standards,5.0,1.0,10,2GwDKcTJlvoRDaJXkA7ULJ,89.997,4.0,Good For Me,0.863
10,George Michael/Elton John,2.0,1992-03-07,2.0,none,NA,2.0,2.0,11,NA,2.0,2.0,Don't Let The Sun Go Down On Me,2.0
11,Nirvana,0.516,1992-03-07,0.906,none,alternative rock,1.0,1.0,12,5ghIJDpPoe3CfHMGu71E6T,116.775,4.0,Smells Like Teen Spirit,0.728
12,Michael Bolton,0.62,1992-03-07,0.508,none,adult standards,7.0,1.0,13,7ho5FKdNqmmbCpXYcyDH8c,95.01,4.0,Missing You Now,0.289
13,Color Me Badd,0.807,1992-03-07,0.75,none,boy band,2.0,1.0,14,4XmsMIMjvDIFEjeY3ycMzW,106.389,4.0,All 4 Love,0.797
14,Genesis,0.914,1992-03-07,0.528,none,album rock,3.0,1.0,15,0No5Hr1LxZjJHGsQSTy2bm,107.557,4.0,I Can't Dance,0.898
15,Boyz II Men,0.726,1992-03-07,0.652,none,boy band,2.0,1.0,16,0MrD47wtvAu6igsy8vqUzN,125.971,4.0,Uhh Ahh,0.633
16,CeCe Peniston,0.807,1992-03-07,0.653,none,diva house,7.0,1.0,17,0uqvSVhGgQTIdj9G51vhvv,120.08,4.0,Finally,0.845
17,Mint Condition,0.666,1992-03-07,0.531,none,dance pop,7.0,0.0,18,18sytW2s53Of6NVudQyUlH,137.17,4.0,Breakin' My Heart (Pretty Brown Eyes),0.551
18,The KLF ,0.617,1992-03-07,0.872,Tammy Wynette,acid house,8.0,1.0,19,1XAZlnVtthcDZt2NI1Dtxo,111.458,4.0,Justified And Ancient,0.504
19,Paula Abdul,0.722,1992-03-07,0.758,none,dance pop,1.0,1.0,20,6IXKljJrwMJlyRhzHRbEDW,117.975,4.0,Vibeology,0.645
20,Eddie Money,0.477,1992-03-07,0.563,none,album rock,9.0,1.0,21,2zYWVAsSGYtXVemcXlKpqL,69.964,4.0,I'll Get By,0.19
21,Karyn White,0.673,1992-03-07,0.888,none,new jack swing,1.0,1.0,22,5LLRxnEQAbnQNzLK0mAC2R,110.772,4.0,The Way I Feel About You,0.801
22,Color Me Badd,0.587,1992-03-07,0.326,none,boy band,6.0,0.0,23,5OI4XbIHmAGDNnmP01sD82,90.813,4.0,Thinkin' Back,0.271
23,Celine Dion And Peabo Bryson,0.463,1992-03-07,0.4,none,canadian pop,6.0,0.0,24,7B3UAPLYAbwXVgbHSKEaTw,77.314,4.0,Beauty And The Beast,0.121
24,U2,0.674,1992-03-07,0.659,none,irish rock,8.0,1.0,25,50JK22El2PTIzZBU2liLDI,99.768,4.0,Mysterious Ways,0.697
