,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
44,Eddie Floyd,0.593,1970-04-18,0.538,none,classic soul,1.0,1.0,45,1WnDrUJJAUDe9F3j8gBmxW,102.556,4.0,California Girl,0.827
45,Johnny Cash,0.681,1970-04-18,0.385,none,outlaw country,4.0,1.0,46,0snyjt8NMg7Dc7E3xnDH9b,86.139,4.0,What Is Truth,0.629
46,The 5th Dimension,0.518,1970-04-18,0.368,none,adult standards,2.0,0.0,47,1uXNGtOIfzozjRBX5ELZKM,115.312,4.0,The Girls' Song,0.529
47,The Poppy Family (,0.508,1970-04-18,0.67,Susan Jacks),bubblegum pop,1.0,1.0,48,6TtWuzlHNTvtnpO0pI83MU,93.406,4.0,Which Way You Goin' Billy?,0.646
48,The Archies,0.647,1970-04-18,0.869,none,brill building pop,9.0,1.0,49,4Q30qlfiBbVV3NxZVBb6j9,110.717,4.0,Who's Your Baby?,0.894
49,The Shocking Blue,2.0,1970-04-18,2.0,none,NA,2.0,2.0,50,NA,2.0,2.0,Mighty Joe,2.0
50,Gary Puckett And The Union Gap,0.379,1970-04-18,0.588,none,adult standards,9.0,1.0,51,2RXN9XJzT2TN2HyYxWnZSb,94.015,4.0,Let's Give Adam And Eve Another Chance,0.443
51,Glen Campbell,0.166,1970-04-18,0.445,none,adult standards,2.0,1.0,52,03BmLn9FpEZ0bXwtAX0pv8,189.186,3.0,Oh Happy Day,0.384
52,Jerry Butler,0.569,1970-04-18,0.436,none,brill building pop,10.0,1.0,53,3edeGySwO4sM6THpipOkPy,130.216,4.0,I Could Write A Book,0.647
53,Joe South,0.507,1970-04-18,0.577,none,bubblegum pop,8.0,1.0,54,3NcbI0iX8VQyR9D3qsmNjl,89.271,4.0,Children,0.731
54,The Village Soul Choir,2.0,1970-04-18,2.0,none,NA,2.0,2.0,55,NA,2.0,2.0,The Cat Walk,2.0
55,James Brown,0.71,1970-04-18,0.794,none,christmas,0.0,1.0,56,5WPm3B8vaBHSUW3L12saUh,96.789,4.0,Funky Drummer (Part 1),0.781
56,Jay,0.809,1970-04-18,0.428,The Americans,NA,8.0,1.0,57,7LcqujFVOGN4cfc7NGp41y,127.143,4.0,Capture The Moment,0.257
57,Ike,0.762,1970-04-18,0.252,Tina Turner,brill building pop,3.0,0.0,58,03mWW5Mpi0RMRGHDki19bi,79.445,4.0,Come Together,0.302
58,Dennis Yost And The Classics IV,2.0,1970-04-18,2.0,none,NA,2.0,2.0,59,NA,2.0,2.0,The Funniest Thing,2.0
59,Doris Duke,0.432,1970-04-18,0.358,none,southern soul,7.0,1.0,60,2nRk3PqhhekI963sCvoRrm,147.127,4.0,To The Other Woman (I'm The Other Woman),0.455
60,The Sandpipers,0.168,1970-04-18,0.593,none,bubblegum pop,2.0,1.0,61,6CktzfYm1SNLwFiyV9XwJY,155.247,3.0,Come Saturday Morning,0.718
61,Bill Deal,0.62,1970-04-18,0.734,The Rhondels,beach music,1.0,1.0,62,3HZeaD9anHDrTM1AW5PY7y,123.607,4.0,Nothing Succeeds Like Success,0.926
62,Charles Wright And The Watts 103rd Street Rhythm Band,0.669,1970-04-18,0.514,none,classic soul,0.0,0.0,63,5tMuapLvDtmai49KiqXKnu,96.356,4.0,Love Land,0.866
63,Mark Lindsay,0.239,1970-04-18,0.551,none,bubblegum pop,4.0,1.0,64,18fLsmC4wj5Xf8QgkOraFZ,178.044,4.0,Miss America,0.36
64,Steppenwolf,0.594,1970-04-18,0.807,none,album rock,1.0,0.0,65,7uBFTvkmgnCpaIe5c2MU7x,98.65,4.0,Hey Lawdy Mama,0.55
65,The 5 Stairsteps,0.505,1970-04-18,0.63,none,chicago soul,2.0,1.0,66,7agk25vHxeKe626vePNxqz,163.769,4.0,Dear Prudence,0.686
66,The Meters,0.612,1970-04-18,0.623,none,afrobeat,9.0,1.0,67,5wM6XpfVG7SdvQPt86KgIH,100.996,4.0,Chicken Strut,0.757
67,George Perkins,2.0,1970-04-18,2.0,The Silver Stars,NA,2.0,2.0,68,NA,2.0,2.0,Cryin' In The Streets (Part 1),2.0
68,Jerry Naylor,0.453,1970-04-18,0.637,none,NA,3.0,1.0,69,5SX9wQDM4Zbf87SDQoldLH,105.509,4.0,But For Love,0.696
69,The O'Jays,0.575,1970-04-18,0.562,none,classic soul,3.0,1.0,70,1PSfY3lSwBD888PZW0s5JH,169.362,4.0,Deeper (In Love With You),0.902
70,Charley Pride,0.711,1970-04-18,0.407,none,country,2.0,1.0,71,2hbrah0o7ppR1HeQkDvLhj,116.626,4.0,Is Anybody Goin' To San Antone,0.875
71,Joe Cocker with Leon Russell,2.0,1970-04-18,2.0,The Shelter People,NA,2.0,2.0,72,NA,2.0,2.0,The Letter,2.0
72,B.B. King,0.681,1970-04-18,0.778,none,blues,7.0,1.0,73,3mrrWFfuesBi5fswdz1Xxf,138.718,4.0,So Excited,0.866
73,Bobbie Gentry,0.58,1970-04-18,0.347,none,nashville sound,0.0,0.0,74,2gMxsK1P5PF65J6q4rsCYl,156.288,4.0,He Made A Woman Out Of Me,0.825
74,The Doors,2.0,1970-04-18,2.0,none,NA,2.0,2.0,75,NA,2.0,2.0,You Make Me Real/Roadhouse Blues,2.0
75,El Chicano,2.0,1970-04-18,2.0,none,NA,2.0,2.0,76,NA,2.0,2.0,Viva Tirado - Part I,2.0
76,Vanity Fare,0.73,1970-04-18,0.643,none,brill building pop,0.0,1.0,77,4dfXR186pboAgONCVQwMz6,130.748,4.0,Hitchin' A Ride,0.977
77,Syndicate Of Sound,2.0,1970-04-18,2.0,none,NA,2.0,2.0,78,NA,2.0,2.0,Brown Paper Bag,2.0
78,Eddie,2.0,1970-04-18,2.0,Dutch,NA,2.0,2.0,79,NA,2.0,2.0,"My Wife, The Dancer",2.0
79,Eddie Holman,2.0,1970-04-18,2.0,none,NA,2.0,2.0,80,NA,2.0,2.0,Don't Stop Now/Since I Don't Have You,2.0
80,Carpenters,0.248,1970-04-18,0.417,none,adult standards,10.0,1.0,81,3PyQV3cDjV5tEJGpYYH2K1,180.074,4.0,Ticket To Ride,0.222
81,Bobby Goldsboro,0.43,1970-04-18,0.593,none,adult standards,2.0,1.0,82,6pEjBxiCswWA00t9MhEfjh,97.537,4.0,Can You Feel It,0.449
82,Liquid Smoke,0.397,1970-04-18,0.271,none,NA,7.0,0.0,83,1yq5V3dKI7PdQGJDmBSIPk,151.499,3.0,I Who Have Nothing,0.37
83,Turley Richards,2.0,1970-04-18,2.0,none,NA,2.0,2.0,84,NA,2.0,2.0,Love Minus Zero-No Limit,2.0
84,Funkadelic,0.515,1970-04-18,0.877,none,funk,2.0,1.0,85,2jPXEgRWL09g6Z9wY7BZEQ,76.361,4.0,"I Got A Thing, You Got A Thing, Everybody's Got A Thing",0.645
85,The 5th Dimension,0.53,1970-04-18,0.687,none,adult standards,7.0,1.0,86,0OJmo2GQf6WL95gWjnzbut,92.683,4.0,Puppet Man,0.892
86,Charlie Rich,0.674,1970-04-18,0.244,none,country,9.0,1.0,87,0a32BQVIZxqDYiSHtvpAkb,118.795,4.0,"July 12, 1939",0.635
87,Dionne Warwick,0.535,1970-04-18,0.313,none,adult standards,11.0,1.0,88,4xNaafNxNUJDOibIjR9ozV,99.642,3.0,Let Me Go To Him,0.306
88,Joe Simon,0.47,1970-04-18,0.49,none,classic soul,2.0,1.0,89,1Fj16GGVNFdPut4SFG2vvp,176.523,4.0,Farther On Down The Road,0.644
